Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset
1,2010-08-15,83,66,75.0,3.0,62,67.0,0.0,10.0,0 days 04:59:00.000000000,0 days 18:54:00.000000000
1,2010-08-16,80,63,72.0,0.0,54,62.0,0.0,7.0,0 days 05:00:00.000000000,0 days 18:52:00.000000000
1,2010-08-17,79,64,72.0,0.0,57,63.0,0.0,7.0,0 days 05:01:00.000000000,0 days 18:51:00.000000000
1,2010-08-18,84,63,74.0,2.0,61,66.0,0.0,9.0,0 days 05:02:00.000000000,0 days 18:49:00.000000000
1,2010-08-19,88,66,77.0,6.0,65,69.0,0.0,12.0,0 days 05:03:00.000000000,0 days 18:48:00.000000000
1,2010-08-20,92,71,82.0,11.0,68,72.0,0.0,17.0,0 days 05:04:00.000000000,0 days 18:46:00.000000000
1,2010-08-21,86,71,79.0,8.0,69,72.0,0.0,14.0,0 days 05:05:00.000000000,0 days 18:45:00.000000000
1,2010-08-22,81,68,75.0,4.0,64,67.0,0.0,10.0,0 days 05:06:00.000000000,0 days 18:43:00.000000000
1,2010-08-23,80,65,73.0,2.0,63,67.0,0.0,8.0,0 days 05:08:00.000000000,0 days 18:42:00.000000000
1,2010-08-24,84,64,74.0,3.0,62,66.0,0.0,9.0,0 days 05:09:00.000000000,0 days 18:40:00.000000000
1,2010-08-25,79,61,70.0,0.0,51,59.0,0.0,5.0,0 days 05:10:00.000000000,0 days 18:39:00.000000000
1,2010-08-26,79,59,69.0,-1.0,52,59.0,0.0,4.0,0 days 05:11:00.000000000,0 days 18:37:00.000000000
1,2010-08-27,86,59,73.0,3.0,56,63.0,0.0,8.0,0 days 05:12:00.000000000,0 days 18:35:00.000000000
1,2010-08-28,88,65,77.0,7.0,54,63.0,0.0,12.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000
1,2010-08-29,94,71,83.0,13.0,66,71.0,0.0,18.0,0 days 05:14:00.000000000,0 days 18:32:00.000000000
1,2010-08-30,88,74,81.0,11.0,67,72.0,0.0,16.0,0 days 05:15:00.000000000,0 days 18:31:00.000000000
1,2010-08-31,93,75,84.0,15.0,68,73.0,0.0,19.0,0 days 05:16:00.000000000,0 days 18:29:00.000000000
1,2010-09-01,81,71,76.0,8.0,68,70.0,0.0,11.0,0 days 05:17:00.000000000,0 days 18:27:00.000000000
1,2010-09-02,83,65,74.0,6.0,68,70.0,0.0,9.0,0 days 05:18:00.000000000,0 days 18:26:00.000000000
1,2010-09-03,70,56,63.0,-5.0,52,57.0,2.0,0.0,0 days 05:19:00.000000000,0 days 18:24:00.000000000
1,2010-09-04,68,51,60.0,-8.0,44,51.0,5.0,0.0,0 days 05:20:00.000000000,0 days 18:22:00.000000000
1,2010-09-05,76,49,63.0,-4.0,50,56.0,2.0,0.0,0 days 05:21:00.000000000,0 days 18:21:00.000000000
1,2010-09-06,82,66,74.0,7.0,52,61.0,0.0,9.0,0 days 05:22:00.000000000,0 days 18:19:00.000000000
1,2010-09-07,77,58,68.0,1.0,49,58.0,0.0,3.0,0 days 05:23:00.000000000,0 days 18:17:00.000000000
1,2010-09-08,71,51,61.0,-5.0,48,54.0,4.0,0.0,0 days 05:24:00.000000000,0 days 18:15:00.000000000
1,2010-09-09,67,50,59.0,-7.0,49,54.0,6.0,0.0,0 days 05:25:00.000000000,0 days 18:14:00.000000000
1,2010-09-10,72,55,64.0,-2.0,51,58.0,1.0,0.0,0 days 05:26:00.000000000,0 days 18:12:00.000000000
1,2010-09-11,75,58,67.0,2.0,55,59.0,0.0,2.0,0 days 05:27:00.000000000,0 days 18:10:00.000000000
1,2010-09-12,83,54,69.0,4.0,51,59.0,0.0,4.0,0 days 05:28:00.000000000,0 days 18:09:00.000000000
1,2010-09-13,82,57,70.0,5.0,50,59.0,0.0,5.0,0 days 05:29:00.000000000,0 days 18:07:00.000000000
1,2010-09-14,77,54,66.0,2.0,49,57.0,0.0,1.0,0 days 05:30:00.000000000,0 days 18:05:00.000000000
1,2010-09-15,75,59,67.0,3.0,54,60.0,0.0,2.0,0 days 05:31:00.000000000,0 days 18:03:00.000000000
1,2010-09-16,69,53,61.0,-3.0,56,59.0,4.0,0.0,0 days 05:32:00.000000000,0 days 18:00:00.000000000
1,2010-09-17,74,49,62.0,-2.0,50,56.0,3.0,0.0,0 days 05:33:00.000000000,0 days 17:58:00.000000000
1,2010-09-18,65,58,62.0,-2.0,55,58.0,3.0,0.0,0 days 05:35:00.000000000,0 days 17:56:00.000000000
1,2010-09-19,67,55,61.0,-2.0,49,55.0,4.0,0.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000
1,2010-09-20,75,62,69.0,7.0,60,63.0,0.0,4.0,0 days 05:37:00.000000000,0 days 17:53:00.000000000
1,2010-09-21,88,68,78.0,16.0,64,68.0,0.0,13.0,0 days 05:38:00.000000000,0 days 17:51:00.000000000
1,2010-09-22,74,63,69.0,7.0,61,63.0,0.0,4.0,0 days 05:39:00.000000000,0 days 17:49:00.000000000
1,2010-09-23,89,65,77.0,16.0,62,68.0,0.0,12.0,0 days 05:40:00.000000000,0 days 17:48:00.000000000
1,2010-09-24,80,56,68.0,7.0,54,59.0,0.0,3.0,0 days 05:41:00.000000000,0 days 17:46:00.000000000
1,2010-09-25,60,52,56.0,-5.0,43,49.0,9.0,0.0,0 days 05:42:00.000000000,0 days 17:44:00.000000000
1,2010-09-26,60,50,55.0,-5.0,45,49.0,10.0,0.0,0 days 05:43:00.000000000,0 days 17:42:00.000000000
1,2010-09-27,65,48,57.0,-3.0,45,50.0,8.0,0.0,0 days 05:44:00.000000000,0 days 17:41:00.000000000
1,2010-09-28,71,46,59.0,0.0,45,52.0,6.0,0.0,0 days 05:45:00.000000000,0 days 17:39:00.000000000
1,2010-09-29,75,52,64.0,5.0,48,55.0,1.0,0.0,0 days 05:46:00.000000000,0 days 17:37:00.000000000
1,2010-09-30,74,52,63.0,4.0,49,55.0,2.0,0.0,0 days 05:47:00.000000000,0 days 17:35:00.000000000
1,2010-10-01,73,48,61.0,3.0,44,52.0,4.0,0.0,0 days 05:48:00.000000000,0 days 17:34:00.000000000
1,2010-10-02,57,45,51.0,-7.0,41,46.0,14.0,0.0,0 days 05:49:00.000000000,0 days 17:32:00.000000000
1,2010-10-03,56,42,49.0,-8.0,39,44.0,16.0,0.0,0 days 05:50:00.000000000,0 days 17:30:00.000000000
1,2010-10-04,60,38,49.0,-8.0,39,45.0,16.0,0.0,0 days 05:52:00.000000000,0 days 17:29:00.000000000
1,2010-10-05,68,39,54.0,-3.0,38,46.0,11.0,0.0,0 days 05:53:00.000000000,0 days 17:27:00.000000000
1,2010-10-06,78,46,62.0,6.0,44,53.0,3.0,0.0,0 days 05:54:00.000000000,0 days 17:25:00.000000000
1,2010-10-07,76,49,63.0,7.0,39,50.0,2.0,0.0,0 days 05:55:00.000000000,0 days 17:24:00.000000000
1,2010-10-08,79,48,64.0,8.0,40,52.0,1.0,0.0,0 days 05:56:00.000000000,0 days 17:22:00.000000000
1,2010-10-09,86,55,71.0,16.0,52,59.0,0.0,6.0,0 days 05:57:00.000000000,0 days 17:20:00.000000000
1,2010-10-10,84,57,71.0,16.0,50,59.0,0.0,6.0,0 days 05:58:00.000000000,0 days 17:19:00.000000000
1,2010-10-11,82,54,68.0,14.0,52,58.0,0.0,3.0,0 days 05:59:00.000000000,0 days 17:17:00.000000000
1,2010-10-12,76,52,64.0,10.0,54,58.0,1.0,0.0,0 days 06:00:00.000000000,0 days 17:15:00.000000000
1,2010-10-13,66,47,57.0,4.0,46,52.0,8.0,0.0,0 days 06:02:00.000000000,0 days 17:14:00.000000000
1,2010-10-14,66,43,55.0,2.0,32,45.0,10.0,0.0,0 days 06:03:00.000000000,0 days 17:12:00.000000000
1,2010-10-15,63,44,54.0,1.0,41,47.0,11.0,0.0,0 days 06:04:00.000000000,0 days 17:11:00.000000000
1,2010-10-16,71,40,56.0,4.0,39,48.0,9.0,0.0,0 days 06:05:00.000000000,0 days 17:09:00.000000000
1,2010-10-17,65,47,56.0,4.0,36,46.0,9.0,0.0,0 days 06:06:00.000000000,0 days 17:07:00.000000000
1,2010-10-18,61,43,52.0,1.0,40,47.0,13.0,0.0,0 days 06:07:00.000000000,0 days 17:06:00.000000000
1,2010-10-19,60,39,50.0,-1.0,35,43.0,15.0,0.0,0 days 06:08:00.000000000,0 days 17:04:00.000000000
1,2010-10-20,70,44,57.0,7.0,35,46.0,8.0,0.0,0 days 06:10:00.000000000,0 days 17:03:00.000000000
1,2010-10-21,56,38,47.0,-3.0,30,40.0,18.0,0.0,0 days 06:11:00.000000000,0 days 17:01:00.000000000
1,2010-10-22,64,33,49.0,-1.0,31,42.0,16.0,0.0,0 days 06:12:00.000000000,0 days 17:00:00.000000000
1,2010-10-23,65,54,60.0,11.0,47,53.0,5.0,0.0,0 days 06:13:00.000000000,0 days 16:58:00.000000000
1,2010-10-24,72,54,63.0,14.0,53,57.0,2.0,0.0,0 days 06:14:00.000000000,0 days 16:57:00.000000000
1,2010-10-25,72,56,64.0,16.0,56,60.0,1.0,0.0,0 days 06:16:00.000000000,0 days 16:56:00.000000000
1,2010-10-26,70,54,62.0,14.0,47,53.0,3.0,0.0,0 days 06:17:00.000000000,0 days 16:54:00.000000000
1,2010-10-27,65,43,54.0,6.0,32,44.0,11.0,0.0,0 days 06:18:00.000000000,0 days 16:53:00.000000000
1,2010-10-28,46,39,43.0,-4.0,31,38.0,22.0,0.0,0 days 06:19:00.000000000,0 days 16:51:00.000000000
1,2010-10-29,50,31,41.0,-6.0,27,36.0,24.0,0.0,0 days 06:20:00.000000000,0 days 16:50:00.000000000
1,2010-10-30,63,42,53.0,7.0,32,42.0,12.0,0.0,0 days 06:22:00.000000000,0 days 16:49:00.000000000
1,2010-10-31,52,36,44.0,-2.0,30,38.0,21.0,0.0,0 days 06:23:00.000000000,0 days 16:47:00.000000000
1,2011-05-01,63,47,55.0,2.0,37,47.0,10.0,0.0,0 days 04:48:00.000000000,0 days 18:49:00.000000000
1,2011-05-02,59,42,51.0,-3.0,31,42.0,14.0,0.0,0 days 04:47:00.000000000,0 days 18:50:00.000000000
1,2011-05-03,50,37,44.0,-10.0,31,38.0,21.0,0.0,0 days 04:46:00.000000000,0 days 18:51:00.000000000
1,2011-05-04,59,37,48.0,-6.0,29,40.0,17.0,0.0,0 days 04:44:00.000000000,0 days 18:52:00.000000000
1,2011-05-05,63,35,49.0,-6.0,40,46.0,16.0,0.0,0 days 04:43:00.000000000,0 days 18:53:00.000000000
1,2011-05-06,68,44,56.0,1.0,39,48.0,9.0,0.0,0 days 04:42:00.000000000,0 days 18:55:00.000000000
1,2011-05-07,60,43,52.0,-3.0,44,48.0,13.0,0.0,0 days 04:41:00.000000000,0 days 18:56:00.000000000
1,2011-05-08,68,39,54.0,-2.0,43,49.0,11.0,0.0,0 days 04:39:00.000000000,0 days 18:57:00.000000000
1,2011-05-09,73,47,60.0,4.0,45,53.0,5.0,0.0,0 days 04:38:00.000000000,0 days 18:58:00.000000000
1,2011-05-10,90,62,76.0,20.0,61,66.0,0.0,11.0,0 days 04:37:00.000000000,0 days 18:59:00.000000000
1,2011-05-11,87,63,75.0,18.0,66,68.0,0.0,10.0,0 days 04:36:00.000000000,0 days 19:00:00.000000000
1,2011-05-12,86,58,72.0,15.0,63,66.0,0.0,7.0,0 days 04:35:00.000000000,0 days 19:01:00.000000000
1,2011-05-13,77,47,62.0,4.0,54,56.0,3.0,0.0,0 days 04:34:00.000000000,0 days 19:02:00.000000000
1,2011-05-14,53,45,49.0,-9.0,47,48.0,16.0,0.0,0 days 04:33:00.000000000,0 days 19:03:00.000000000
1,2011-05-15,46,41,44.0,-14.0,36,41.0,21.0,0.0,0 days 04:32:00.000000000,0 days 19:04:00.000000000
1,2011-05-16,52,37,45.0,-14.0,30,40.0,20.0,0.0,0 days 04:31:00.000000000,0 days 19:05:00.000000000
1,2011-05-17,60,40,50.0,-9.0,33,43.0,15.0,0.0,0 days 04:30:00.000000000,0 days 19:06:00.000000000
1,2011-05-18,57,49,53.0,-7.0,48,49.0,12.0,0.0,0 days 04:29:00.000000000,0 days 19:07:00.000000000
1,2011-05-19,72,49,61.0,1.0,53,56.0,4.0,0.0,0 days 04:28:00.000000000,0 days 19:08:00.000000000
1,2011-05-20,73,50,62.0,1.0,54,57.0,3.0,0.0,0 days 04:27:00.000000000,0 days 19:09:00.000000000
1,2011-05-21,75,50,63.0,2.0,59,62.0,2.0,0.0,0 days 04:26:00.000000000,0 days 19:10:00.000000000
1,2011-05-22,87,61,74.0,13.0,60,64.0,0.0,9.0,0 days 04:25:00.000000000,0 days 19:11:00.000000000
1,2011-05-23,79,60,70.0,9.0,59,64.0,0.0,5.0,0 days 04:25:00.000000000,0 days 19:12:00.000000000
1,2011-05-24,66,47,57.0,-5.0,47,51.0,8.0,0.0,0 days 04:24:00.000000000,0 days 19:13:00.000000000
1,2011-05-25,67,47,57.0,-5.0,52,53.0,8.0,0.0,0 days 04:23:00.000000000,0 days 19:14:00.000000000
1,2011-05-26,49,43,46.0,-16.0,40,43.0,19.0,0.0,0 days 04:22:00.000000000,0 days 19:15:00.000000000
1,2011-05-27,58,40,49.0,-13.0,41,46.0,16.0,0.0,0 days 04:22:00.000000000,0 days 19:16:00.000000000
1,2011-05-28,62,51,57.0,-6.0,55,55.0,8.0,0.0,0 days 04:21:00.000000000,0 days 19:16:00.000000000
1,2011-05-29,70,52,61.0,-3.0,59,60.0,4.0,0.0,0 days 04:21:00.000000000,0 days 19:17:00.000000000
1,2011-05-30,88,56,72.0,8.0,65,69.0,0.0,7.0,0 days 04:20:00.000000000,0 days 19:18:00.000000000
1,2011-05-31,85,69,77.0,13.0,64,68.0,0.0,12.0,0 days 04:20:00.000000000,0 days 19:19:00.000000000
1,2011-06-01,81,59,70.0,6.0,49,59.0,0.0,5.0,0 days 04:19:00.000000000,0 days 19:20:00.000000000
1,2011-06-02,69,56,63.0,-1.0,44,53.0,2.0,0.0,0 days 04:19:00.000000000,0 days 19:20:00.000000000
1,2011-06-03,87,55,71.0,7.0,62,67.0,0.0,6.0,0 days 04:18:00.000000000,0 days 19:21:00.000000000
1,2011-06-04,92,64,78.0,14.0,64,68.0,0.0,13.0,0 days 04:18:00.000000000,0 days 19:22:00.000000000
1,2011-06-05,85,60,73.0,8.0,55,62.0,0.0,8.0,0 days 04:17:00.000000000,0 days 19:23:00.000000000
1,2011-06-06,93,60,77.0,11.0,64,69.0,0.0,12.0,0 days 04:17:00.000000000,0 days 19:23:00.000000000
1,2011-06-07,96,75,86.0,20.0,65,72.0,0.0,21.0,0 days 04:17:00.000000000,0 days 19:24:00.000000000
1,2011-06-08,95,66,81.0,15.0,64,71.0,0.0,16.0,0 days 04:17:00.000000000,0 days 19:25:00.000000000
1,2011-06-09,69,50,60.0,-6.0,52,55.0,5.0,0.0,0 days 04:16:00.000000000,0 days 19:25:00.000000000
1,2011-06-10,69,51,60.0,-7.0,56,57.0,5.0,0.0,0 days 04:16:00.000000000,0 days 19:26:00.000000000
1,2011-06-11,62,52,57.0,-10.0,54,55.0,8.0,0.0,0 days 04:16:00.000000000,0 days 19:26:00.000000000
1,2011-06-12,64,50,57.0,-11.0,45,52.0,8.0,0.0,0 days 04:16:00.000000000,0 days 19:27:00.000000000
1,2011-06-13,72,54,63.0,-5.0,43,53.0,2.0,0.0,0 days 04:16:00.000000000,0 days 19:27:00.000000000
1,2011-06-14,77,53,65.0,-3.0,49,56.0,0.0,0.0,0 days 04:16:00.000000000,0 days 19:28:00.000000000
1,2011-06-15,71,57,64.0,-4.0,59,61.0,1.0,0.0,0 days 04:16:00.000000000,0 days 19:28:00.000000000
1,2011-06-16,81,61,71.0,2.0,59,63.0,0.0,6.0,0 days 04:16:00.000000000,0 days 19:29:00.000000000
1,2011-06-17,82,60,71.0,2.0,60,64.0,0.0,6.0,0 days 04:16:00.000000000,0 days 19:29:00.000000000
1,2011-06-18,84,61,73.0,3.0,62,65.0,0.0,8.0,0 days 04:16:00.000000000,0 days 19:29:00.000000000
1,2011-06-19,81,63,72.0,2.0,65,68.0,0.0,7.0,0 days 04:16:00.000000000,0 days 19:30:00.000000000
1,2011-06-20,79,65,72.0,2.0,67,69.0,0.0,7.0,0 days 04:16:00.000000000,0 days 19:30:00.000000000
1,2011-06-21,89,66,78.0,8.0,70,72.0,0.0,13.0,0 days 04:16:00.000000000,0 days 19:30:00.000000000
1,2011-06-22,73,64,69.0,-1.0,63,65.0,0.0,4.0,0 days 04:17:00.000000000,0 days 19:31:00.000000000
1,2011-06-23,71,62,67.0,-3.0,59,62.0,0.0,2.0,0 days 04:17:00.000000000,0 days 19:31:00.000000000
1,2011-06-24,68,60,64.0,-7.0,56,59.0,1.0,0.0,0 days 04:17:00.000000000,0 days 19:31:00.000000000
1,2011-06-25,79,58,69.0,-2.0,53,60.0,0.0,4.0,0 days 04:17:00.000000000,0 days 19:31:00.000000000
1,2011-06-26,81,57,69.0,-2.0,53,60.0,0.0,4.0,0 days 04:18:00.000000000,0 days 19:31:00.000000000
1,2011-06-27,81,65,73.0,2.0,63,67.0,0.0,8.0,0 days 04:18:00.000000000,0 days 19:31:00.000000000
1,2011-06-28,81,63,72.0,1.0,54,61.0,0.0,7.0,0 days 04:19:00.000000000,0 days 19:31:00.000000000
1,2011-06-29,81,59,70.0,-1.0,56,62.0,0.0,5.0,0 days 04:19:00.000000000,0 days 19:31:00.000000000
1,2011-06-30,88,60,74.0,2.0,62,67.0,0.0,9.0,0 days 04:19:00.000000000,0 days 19:31:00.000000000
1,2011-07-01,89,72,81.0,9.0,62,68.0,0.0,16.0,0 days 04:20:00.000000000,0 days 19:31:00.000000000
1,2011-07-02,94,71,83.0,11.0,70,74.0,0.0,18.0,0 days 04:20:00.000000000,0 days 19:31:00.000000000
1,2011-07-03,84,69,77.0,5.0,57,65.0,0.0,12.0,0 days 04:21:00.000000000,0 days 19:31:00.000000000
1,2011-07-04,89,65,77.0,5.0,55,64.0,0.0,12.0,0 days 04:22:00.000000000,0 days 19:30:00.000000000
1,2011-07-05,91,68,80.0,8.0,60,68.0,0.0,15.0,0 days 04:22:00.000000000,0 days 19:30:00.000000000
1,2011-07-06,86,70,78.0,6.0,61,67.0,0.0,13.0,0 days 04:23:00.000000000,0 days 19:30:00.000000000
1,2011-07-07,82,63,73.0,1.0,53,62.0,0.0,8.0,0 days 04:23:00.000000000,0 days 19:30:00.000000000
1,2011-07-08,86,61,74.0,1.0,51,62.0,0.0,9.0,0 days 04:24:00.000000000,0 days 19:29:00.000000000
1,2011-07-09,91,61,76.0,3.0,58,66.0,0.0,11.0,0 days 04:25:00.000000000,0 days 19:29:00.000000000
1,2011-07-10,91,74,83.0,10.0,68,72.0,0.0,18.0,0 days 04:25:00.000000000,0 days 19:29:00.000000000
1,2011-07-11,88,71,80.0,7.0,71,74.0,0.0,15.0,0 days 04:26:00.000000000,0 days 19:28:00.000000000
1,2011-07-12,87,70,79.0,6.0,63,69.0,0.0,14.0,0 days 04:27:00.000000000,0 days 19:28:00.000000000
1,2011-07-13,74,63,69.0,-4.0,57,62.0,0.0,4.0,0 days 04:28:00.000000000,0 days 19:27:00.000000000
1,2011-07-14,82,59,71.0,-2.0,56,63.0,0.0,6.0,0 days 04:28:00.000000000,0 days 19:27:00.000000000
1,2011-07-15,87,70,79.0,5.0,60,66.0,0.0,14.0,0 days 04:29:00.000000000,0 days 19:26:00.000000000
1,2011-07-16,89,71,80.0,6.0,61,68.0,0.0,15.0,0 days 04:30:00.000000000,0 days 19:25:00.000000000
1,2011-07-17,95,69,82.0,8.0,69,74.0,0.0,17.0,0 days 04:31:00.000000000,0 days 19:25:00.000000000
1,2011-07-18,92,80,86.0,12.0,75,78.0,0.0,21.0,0 days 04:32:00.000000000,0 days 19:24:00.000000000
1,2011-07-19,93,78,86.0,12.0,72,76.0,0.0,21.0,0 days 04:33:00.000000000,0 days 19:23:00.000000000
1,2011-07-20,99,73,86.0,12.0,73,77.0,0.0,21.0,0 days 04:33:00.000000000,0 days 19:23:00.000000000
1,2011-07-21,99,75,87.0,13.0,70,76.0,0.0,22.0,0 days 04:34:00.000000000,0 days 19:22:00.000000000
1,2011-07-22,88,70,79.0,5.0,70,73.0,0.0,14.0,0 days 04:35:00.000000000,0 days 19:21:00.000000000
1,2011-07-23,87,70,79.0,5.0,70,73.0,0.0,14.0,0 days 04:36:00.000000000,0 days 19:20:00.000000000
1,2011-07-24,87,72,80.0,6.0,70,73.0,0.0,15.0,0 days 04:37:00.000000000,0 days 19:19:00.000000000
1,2011-07-25,88,73,81.0,7.0,66,71.0,0.0,16.0,0 days 04:38:00.000000000,0 days 19:18:00.000000000
1,2011-07-26,83,71,77.0,3.0,63,68.0,0.0,12.0,0 days 04:39:00.000000000,0 days 19:18:00.000000000
1,2011-07-27,90,68,79.0,5.0,66,70.0,0.0,14.0,0 days 04:40:00.000000000,0 days 19:17:00.000000000
1,2011-07-28,87,73,80.0,6.0,71,74.0,0.0,15.0,0 days 04:41:00.000000000,0 days 19:16:00.000000000
1,2011-07-29,86,71,79.0,5.0,67,71.0,0.0,14.0,0 days 04:42:00.000000000,0 days 19:15:00.000000000
1,2011-07-30,91,67,79.0,5.0,64,70.0,0.0,14.0,0 days 04:43:00.000000000,0 days 19:14:00.000000000
1,2011-07-31,90,68,79.0,5.0,69,73.0,0.0,14.0,0 days 04:44:00.000000000,0 days 19:13:00.000000000
1,2011-08-01,91,74,83.0,10.0,72,75.0,0.0,18.0,0 days 04:45:00.000000000,0 days 19:11:00.000000000
1,2011-08-02,93,74,84.0,11.0,73,76.0,0.0,19.0,0 days 04:46:00.000000000,0 days 19:10:00.000000000
1,2011-08-03,86,72,79.0,6.0,67,71.0,0.0,14.0,0 days 04:47:00.000000000,0 days 19:09:00.000000000
1,2011-08-04,84,69,77.0,4.0,66,69.0,0.0,12.0,0 days 04:48:00.000000000,0 days 19:08:00.000000000
1,2011-08-05,83,69,76.0,3.0,68,71.0,0.0,11.0,0 days 04:49:00.000000000,0 days 19:07:00.000000000
1,2011-08-06,85,72,79.0,6.0,70,72.0,0.0,14.0,0 days 04:50:00.000000000,0 days 19:06:00.000000000
1,2011-08-07,86,68,77.0,4.0,69,71.0,0.0,12.0,0 days 04:51:00.000000000,0 days 19:04:00.000000000
1,2011-08-08,80,68,74.0,1.0,67,69.0,0.0,9.0,0 days 04:52:00.000000000,0 days 19:03:00.000000000
1,2011-08-09,80,64,72.0,-1.0,61,66.0,0.0,7.0,0 days 04:53:00.000000000,0 days 19:02:00.000000000
1,2011-08-10,77,61,69.0,-4.0,54,61.0,0.0,4.0,0 days 04:54:00.000000000,0 days 19:00:00.000000000
1,2011-08-11,81,57,69.0,-4.0,54,61.0,0.0,4.0,0 days 04:55:00.000000000,0 days 18:59:00.000000000
1,2011-08-12,81,60,71.0,-2.0,59,64.0,0.0,6.0,0 days 04:56:00.000000000,0 days 18:58:00.000000000
1,2011-08-13,83,62,73.0,0.0,64,66.0,0.0,8.0,0 days 04:57:00.000000000,0 days 18:56:00.000000000
1,2011-08-14,75,62,69.0,-3.0,60,63.0,0.0,4.0,0 days 04:58:00.000000000,0 days 18:55:00.000000000
1,2011-08-15,82,57,70.0,-2.0,55,62.0,0.0,5.0,0 days 04:59:00.000000000,0 days 18:54:00.000000000
1,2011-08-16,85,61,73.0,1.0,58,64.0,0.0,8.0,0 days 05:00:00.000000000,0 days 18:52:00.000000000
1,2011-08-17,83,62,73.0,1.0,63,67.0,0.0,8.0,0 days 05:01:00.000000000,0 days 18:51:00.000000000
1,2011-08-18,84,67,76.0,4.0,60,66.0,0.0,11.0,0 days 05:02:00.000000000,0 days 18:49:00.000000000
1,2011-08-19,87,64,76.0,5.0,63,68.0,0.0,11.0,0 days 05:03:00.000000000,0 days 18:48:00.000000000
1,2011-08-20,80,66,73.0,2.0,67,69.0,0.0,8.0,0 days 05:04:00.000000000,0 days 18:46:00.000000000
1,2011-08-21,80,64,72.0,1.0,58,63.0,0.0,7.0,0 days 05:05:00.000000000,0 days 18:45:00.000000000
1,2011-08-22,82,59,71.0,0.0,59,64.0,0.0,6.0,0 days 05:06:00.000000000,0 days 18:43:00.000000000
1,2011-08-23,73,62,68.0,-3.0,63,65.0,0.0,3.0,0 days 05:08:00.000000000,0 days 18:42:00.000000000
1,2011-08-24,92,69,81.0,10.0,65,70.0,0.0,16.0,0 days 05:09:00.000000000,0 days 18:40:00.000000000
1,2011-08-25,83,64,74.0,4.0,59,64.0,0.0,9.0,0 days 05:10:00.000000000,0 days 18:39:00.000000000
1,2011-08-26,83,59,71.0,1.0,58,63.0,0.0,6.0,0 days 05:11:00.000000000,0 days 18:37:00.000000000
1,2011-08-27,81,64,73.0,3.0,62,66.0,0.0,8.0,0 days 05:12:00.000000000,0 days 18:35:00.000000000
1,2011-08-28,77,61,69.0,-1.0,57,61.0,0.0,4.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000
1,2011-08-29,79,59,69.0,-1.0,56,62.0,0.0,4.0,0 days 05:14:00.000000000,0 days 18:32:00.000000000
1,2011-08-30,76,61,69.0,-1.0,56,62.0,0.0,4.0,0 days 05:15:00.000000000,0 days 18:31:00.000000000
1,2011-08-31,87,65,76.0,7.0,64,68.0,0.0,11.0,0 days 05:16:00.000000000,0 days 18:29:00.000000000
1,2011-09-01,93,71,82.0,14.0,71,75.0,0.0,17.0,0 days 05:17:00.000000000,0 days 18:27:00.000000000
1,2011-09-02,92,76,84.0,16.0,69,74.0,0.0,19.0,0 days 05:18:00.000000000,0 days 18:26:00.000000000
1,2011-09-03,89,69,79.0,11.0,67,71.0,0.0,14.0,0 days 05:19:00.000000000,0 days 18:24:00.000000000
1,2011-09-04,73,58,66.0,-2.0,54,60.0,0.0,1.0,0 days 05:20:00.000000000,0 days 18:22:00.000000000
1,2011-09-05,65,52,59.0,-8.0,45,52.0,6.0,0.0,0 days 05:21:00.000000000,0 days 18:21:00.000000000
1,2011-09-06,66,51,59.0,-8.0,46,52.0,6.0,0.0,0 days 05:22:00.000000000,0 days 18:19:00.000000000
1,2011-09-07,70,52,61.0,-6.0,47,54.0,4.0,0.0,0 days 05:23:00.000000000,0 days 18:17:00.000000000
1,2011-09-08,75,57,66.0,0.0,53,59.0,0.0,1.0,0 days 05:24:00.000000000,0 days 18:15:00.000000000
1,2011-09-09,72,60,66.0,0.0,60,62.0,0.0,1.0,0 days 05:25:00.000000000,0 days 18:14:00.000000000
1,2011-09-10,78,56,67.0,1.0,59,62.0,0.0,2.0,0 days 05:26:00.000000000,0 days 18:12:00.000000000
1,2011-09-11,83,57,70.0,5.0,59,63.0,0.0,5.0,0 days 05:27:00.000000000,0 days 18:10:00.000000000
1,2011-09-12,86,64,75.0,10.0,59,65.0,0.0,10.0,0 days 05:28:00.000000000,0 days 18:09:00.000000000
1,2011-09-13,73,56,65.0,0.0,54,59.0,0.0,0.0,0 days 05:29:00.000000000,0 days 18:07:00.000000000
1,2011-09-14,58,47,53.0,-11.0,43,49.0,12.0,0.0,0 days 05:30:00.000000000,0 days 18:05:00.000000000
1,2011-09-15,59,42,51.0,-13.0,35,44.0,14.0,0.0,0 days 05:31:00.000000000,0 days 18:03:00.000000000
1,2011-09-16,58,46,52.0,-12.0,40,47.0,13.0,0.0,0 days 05:32:00.000000000,0 days 18:00:00.000000000
1,2011-09-17,68,50,59.0,-5.0,45,52.0,6.0,0.0,0 days 05:33:00.000000000,0 days 17:58:00.000000000
1,2011-09-18,65,55,60.0,-4.0,55,57.0,5.0,0.0,0 days 05:35:00.000000000,0 days 17:56:00.000000000
1,2011-09-19,69,54,62.0,-1.0,58,60.0,3.0,0.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000
